ItemCode,Branch,InventoryQuantity
I800670,Toronto F&S,86
I800705,Toronto F&S,316
I800725,Toronto F&S,168
I800730,Toronto F&S,90
I872564,Toronto F&S,20
I872662,Toronto F&S,16
I874806,Toronto F&S,12
I876148,Toronto F&S,48
I877543,Toronto F&S,8
I877545,Toronto F&S,274
I878093,Toronto F&S,4
I880334,Toronto F&S,320
I881083,Toronto F&S,8
I881089,Toronto F&S,8
I881094,Toronto F&S,8
I881110,Toronto F&S,10
I881895,Toronto F&S,16
I882063,Toronto F&S,8
I882065,Toronto F&S,96
I882094,Toronto F&S,8
I882096,Toronto F&S,8
I882101,Toronto F&S,16
I882102,Toronto F&S,8
I882103,Toronto F&S,8
I882110,Toronto F&S,8
I882112,Toronto F&S,8
I882115,Toronto F&S,8
I882116,Toronto F&S,8
I882151,Toronto F&S,8
I882152,Toronto F&S,8
I882153,Toronto F&S,8
I882154,Toronto F&S,32
I882155,Toronto F&S,16
I882287,Toronto F&S,16
I882288,Toronto F&S,32
I882838,Toronto F&S,158
I882839,Toronto F&S,640
I882840,Toronto F&S,80
I882841,Toronto F&S,8
I882843,Toronto F&S,8
I882845,Toronto F&S,48
I882846,Toronto F&S,8
I882865,Toronto F&S,4
I882868,Toronto F&S,32
I882870,Toronto F&S,32
I882871,Toronto F&S,140
I882874,Toronto F&S,16
I882875,Toronto F&S,8
I882876,Toronto F&S,16
I882879,Toronto F&S,64
I882887,Toronto F&S,16
I882898,Toronto F&S,8
I882899,Toronto F&S,8
I882900,Toronto F&S,16
I882901,Toronto F&S,8
I882904,Toronto F&S,240
I882906,Toronto F&S,16
I882936,Toronto F&S,16
I882939,Toronto F&S,8
I882940,Toronto F&S,8
I882941,Toronto F&S,16
I882947,Toronto F&S,16
I882948,Toronto F&S,8
I883191,Toronto F&S,56
I883209,Toronto F&S,12
I883211,Toronto F&S,24
I883212,Toronto F&S,24
I883215,Toronto F&S,32
I883247,Toronto F&S,16
I883248,Toronto F&S,16
I883249,Toronto F&S,32
I883251,Toronto F&S,16
I883252,Toronto F&S,16
I883282,Toronto F&S,32
I883714,Toronto F&S,24
I883762,Toronto F&S,64
I883900,Toronto F&S,32
I883901,Toronto F&S,48
I883903,Toronto F&S,16
I883904,Toronto F&S,304
I883905,Toronto F&S,16
I883906,Toronto F&S,64
I883907,Toronto F&S,64
I883908,Toronto F&S,64
I883909,Toronto F&S,64
I883910,Toronto F&S,32
I884069,Toronto F&S,8
I884071,Toronto F&S,8
I884072,Toronto F&S,8
I884073,Toronto F&S,16
I884074,Toronto F&S,16
I884075,Toronto F&S,8
I884076,Toronto F&S,8
I884077,Toronto F&S,2
I884078,Toronto F&S,2
I884079,Toronto F&S,2
I884153,Toronto F&S,24
I884154,Toronto F&S,48
I884156,Toronto F&S,28
I884170,Toronto F&S,106
IBTC,Sacramento Main,87
IBTC,Vancouver F&S,120
JBC,Houston F&S,12033
JS10250TN,USD Region Offices,1
JS21800VM,USD Region Offices,1
JS54LAS1,USD Region Offices,1
JTP,Toronto F&S,1174
JTP,Vancouver F&S,336
K023001,Toronto F&S,199
K052001,Montreal F&S,230
K052001,Toronto F&S,263
K094120,Toronto F&S,4
K180001,Baltimore F&S,23
K180001,Fontana,20
K180001,Linden,2
K180001,Montreal F&S,36
K180001,Seattle F&S,12
K180001,Toronto F&S,332
K180001,USD Region Offices,66
K190001,Toronto F&S,32
K190005,Toronto F&S,221
K199001,Toronto F&S,761
K199002,Toronto F&S,390
K199003,Toronto F&S,68
K199004,Toronto F&S,36
K199005,Toronto F&S,346
K199006,Montreal F&S,85
K199006,Toronto F&S,89
K199007,Montreal F&S,18
K199007,Toronto F&S,283
K199009,Montreal F&S,32
K199009,Toronto F&S,56
K199010,Montreal F&S,14
K199010,Toronto F&S,25
K199012,Toronto F&S,176
K199013,Toronto F&S,19
K199015,Toronto F&S,26
K199018,Fontana,2
K199018,Toronto F&S,58
K199019,Toronto F&S,149
K199020,Toronto F&S,33
K199021,Toronto F&S,87
K199023,Toronto F&S,159
K199024,Toronto F&S,73
K199025,Toronto F&S,122
K199026,Toronto F&S,168
K199027,Toronto F&S,62
K199029,Toronto F&S,32
K199030,Toronto F&S,106
K199031,Toronto F&S,16
K211100,Toronto F&S,4
K222001,Montreal F&S,12
K222001,Seattle F&S,7
K222001,Toronto F&S,160
K222002,Fontana,97
K222002,Great Lakes CC,12
K222002,Montreal F&S,1024
K222002,Sacramento Main,70
K222002,Seattle F&S,340
K222002,Toronto F&S,2430
K222006,Fontana,37
K222006,Great Lakes CC,9
K222006,Montreal F&S,246
K222006,Sacramento Main,15
K222006,Seattle F&S,15
K222006,Toronto F&S,493
K222010,Fontana,244
K222010,Great Lakes CC,10
K222010,Montreal F&S,1516
K222010,Sacramento Main,8
K222010,Seattle F&S,184
K222010,Toronto F&S,4115
K222011,Fontana,310
K222011,Great Lakes CC,8
K222011,Montreal F&S,1418
K222011,Seattle F&S,148
K222011,Toronto F&S,3919
K222014,Fontana,4
K222014,Montreal F&S,29
K222014,Toronto F&S,68
K222030,Fontana,3
K222030,Toronto F&S,636
K222034,Toronto F&S,60
K241201,Fontana,1798
K241201,Great Lakes CC,802
K241201,Montreal F&S,1600
K241201,Seattle F&S,376
K241201,Toronto F&S,51196
K241202,Great Lakes CC,314
K241202,Montreal F&S,3000
K241202,Seattle F&S,120
K241202,Toronto F&S,4689
K241210,Great Lakes CC,12
K241210,Montreal F&S,1510
K241210,Seattle F&S,100
K241210,Toronto F&S,35832
K331001,Toronto F&S,83
K590060,Toronto F&S,12
K723002,Toronto F&S,1510
K723003,Toronto F&S,1255
K723006,Toronto F&S,430
K723008,Toronto F&S,110
K723013,Montreal F&S,65
K723013,Toronto F&S,618
K723014,Edmonton F&S,55931
K723014,Montreal F&S,3538
K723014,Toronto F&S,19331
K723015,Toronto F&S,58000
K723017,Toronto F&S,5821
K723018,Toronto F&S,7000
K723040,Toronto F&S,12000
K723060,Toronto F&S,5499
K723600,Toronto F&S,189
K725112,Toronto F&S,210
K725113,Toronto F&S,378
K725538,Toronto F&S,128
K725880,Toronto F&S,4
K855002,Toronto F&S,4
K870001,Toronto F&S,1819
K870002,Fontana,13
K870002,Great Lakes CC,48
K870002,Seattle F&S,71
K870002,Toronto F&S,777
K870003,Toronto F&S,889
K870010,Toronto F&S,1994
K870144,Great Lakes CC,2
K870144,Montreal F&S,1
K870144,Seattle F&S,1
K870144,Toronto F&S,29
K900000,Toronto F&S,2970
K901801,Toronto F&S,30
K908730,Toronto F&S,10
K910000,Toronto F&S,16
K910000,USD Region Offices,8
K910001,Toronto F&S,12
K910002,Toronto F&S,16
K910003,Toronto F&S,4
K910004,Toronto F&S,8
K910004,USD Region Offices,32
K910007,Toronto F&S,4
K910009,Toronto F&S,8
K960370,Toronto F&S,66
K980006,Toronto F&S,8
K980032,Toronto F&S,16
K980033,Toronto F&S,16
K980034,Toronto F&S,32
K980035,Toronto F&S,32
K980036,Toronto F&S,58
K980037,Toronto F&S,8
K980088,Toronto F&S,114
K980100,Toronto F&S,732
K980102,Toronto F&S,22
K980102,USD Region Offices,24
K980111,Toronto F&S,20
K980117,Toronto F&S,24
K980146,Toronto F&S,20
K980149,Toronto F&S,12
K980536,Montreal F&S,26
K980536,Toronto F&S,443
K980617,Toronto F&S,24
K980902,USD Region Offices,8
K980904,USD Region Offices,8
K980911,USD Region Offices,16
K990001,Toronto F&S,18
K990007,Toronto F&S,6
K990010,Toronto F&S,4
K990011,Toronto F&S,16
K990012,Toronto F&S,4
K990015,Toronto F&S,14
K990016,Toronto F&S,32
K990017,Toronto F&S,1759
L11,Atlanta F&S,11
L11,Baltimore F&S,113
L11,Great Lakes CC,525
L11,Houston F&S,68
L11,Seattle F&S,2
L11,USD Region Offices,15
L8,Atlanta F&S,75
L8,Baltimore F&S,89
L8,Great Lakes CC,464
L8,USD Region Offices,96
LB10904,Montreal F&S,7
LB10906,Edmonton F&S,3
LB10908,Edmonton F&S,100
LB10908,Montreal F&S,42
LB10909,Fontana,216
LB10910,Fontana,32
LB10912,Montreal F&S,51
LDWA625,Toronto F&S,110
LFB52,Baltimore F&S,8
LFB70,Baltimore F&S,10
LK000010,Edmonton F&S,1500
LK000010,Houston F&S,2000
LK000010,Sacramento Main,15
LK000010,USD Region Offices,6000
LK000010,Vancouver F&S,500
LK000020,Edmonton F&S,3900
LK000020,USD Region Offices,6750
LK000020,Vancouver F&S,1000
LK000025,Edmonton F&S,2000
LK000025,USD Region Offices,11000
LK000030,Edmonton F&S,10000
LK000030,Sacramento Main,200
LK000030,Tampa F&S,200
LK000030,USD Region Offices,10200
LK000030,Vancouver F&S,950
LK000055,USD Region Offices,576
LK000100,USD Region Offices,86
LK000110,USD Region Offices,100
LK000124,USD Region Offices,606
LK000133,USD Region Offices,94
LK000150,USD Region Offices,26
LK000350,USD Region Offices,235
LK000400,USD Region Offices,49
LK000500,USD Region Offices,40
LK000510,USD Region Offices,10
LK000700,Baltimore F&S,34
LK000700,Edmonton F&S,29
LK000700,Fontana,25
LK000700,Great Lakes CC,161
LK000700,Houston F&S,364
LK000700,Sacramento Main,239
LK000700,USD Region Offices,126
LK001000,Baltimore F&S,71
LK001000,Edmonton F&S,506
LK001000,Great Lakes CC,122
LK001000,Houston F&S,1174
LK001000,Sacramento Main,297
LK001000,Seattle F&S,1
LK001000,USD Region Offices,240
LK001000,Vancouver F&S,10
LK001048,Atlanta F&S,12
LK001048,Baltimore F&S,158
LK001048,Edmonton F&S,102
LK001048,Fontana,123
LK001048,Great Lakes CC,144
LK001048,Houston F&S,2811
LK001048,Linden,450
LK001048,Sacramento Main,218
LK001048,Seattle F&S,11
LK001050,Baltimore F&S,177
LK001050,Edmonton F&S,1593
LK001050,Fontana,47
LK001050,Great Lakes CC,558
LK001050,Houston F&S,2560
LK001050,Sacramento Main,127
LK001050,USD Region Offices,870
LK001050,Vancouver F&S,193
LK001064,Baltimore F&S,86
LK001064,Edmonton F&S,82
LK001064,Fontana,11
LK001064,Great Lakes CC,97
LK001064,Houston F&S,271
LK001064,Linden,1
LK001064,Sacramento Main,79
LK001064,Seattle F&S,9
LK001064,Tampa F&S,4
LK001064,USD Region Offices,54
LK001064,Vancouver F&S,37
LK001073,Baltimore F&S,863
LK001073,Edmonton F&S,592
LK001073,Fontana,120
LK001073,Great Lakes CC,985
LK001073,Houston F&S,2661
LK001073,Linden,25
LK001073,Sacramento Main,578
LK001073,USD Region Offices,598
LK001073,Vancouver F&S,260
LK001074,Atlanta F&S,47
LK001074,Baltimore F&S,770
LK001074,Edmonton F&S,583
LK001074,Fontana,246
LK001074,Great Lakes CC,721
LK001074,Houston F&S,5262
LK001074,Linden,15
LK001074,Sacramento Main,486
LK001074,USD Region Offices,1490
LK001074,Vancouver F&S,272
LK001076,Atlanta F&S,40
LK001076,Baltimore F&S,546
LK001076,Edmonton F&S,173
LK001076,Fontana,244
LK001076,Great Lakes CC,730
LK001076,Houston F&S,5697
LK001076,Linden,14
LK001076,Sacramento Main,296
LK001076,Seattle F&S,30
LK001076,Tampa F&S,43
LK001076,USD Region Offices,104
LK001076,Vancouver F&S,123
LK001086,Edmonton F&S,148
LK001086,Fontana,32
LK001086,Great Lakes CC,232
LK001086,Houston F&S,828
LK001086,Sacramento Main,143
LK001086,USD Region Offices,116
LK001088,Atlanta F&S,484
LK001088,Baltimore F&S,3360
LK001088,Edmonton F&S,2184
LK001088,Fontana,857
LK001088,Great Lakes CC,4917
LK001088,Houston F&S,17084
LK001088,Linden,126
LK001088,Sacramento Main,3780
LK001088,USD Region Offices,1874
LK001088,Vancouver F&S,558
LK001088S,Baltimore F&S,79
LK001088S,Edmonton F&S,309
LK001088S,Fontana,30
LK001088S,Great Lakes CC,110
LK001088S,Houston F&S,2020
LK001088S,Linden,193
LK001088S,Sacramento Main,114
LK001088S,USD Region Offices,192
LK001088S,Vancouver F&S,66
LK001090,Atlanta F&S,574
LK001090,Baltimore F&S,9885
LK001090,Edmonton F&S,15398
LK001090,Fontana,4214
LK001090,Great Lakes CC,9033
LK001090,Houston F&S,80024
LK001090,Linden,521
LK001090,Sacramento Main,12827
LK001090,Seattle F&S,44
LK001090,Tampa F&S,2400
LK001090,USD Region Offices,42878
LK001090,Vancouver F&S,3773
LK001090S,Baltimore F&S,12
LK001090S,Great Lakes CC,155
LK001090S,Houston F&S,2340
LK001090S,Linden,242
LK001090S,Tampa F&S,27
LK001090S,USD Region Offices,312
LK001092,Atlanta F&S,40
LK001092,Baltimore F&S,1088
LK001092,Edmonton F&S,215
LK001092,Fontana,193
LK001092,Great Lakes CC,1253
LK001092,Houston F&S,3069
LK001092,Linden,37
LK001092,Sacramento Main,920
LK001092,Tampa F&S,88
LK001092,USD Region Offices,308
LK001092,Vancouver F&S,139
LK001094,Baltimore F&S,705
LK001094,Edmonton F&S,1410
LK001094,Great Lakes CC,272
LK001094,Houston F&S,8307
LK001094,Linden,695
LK001094,Vancouver F&S,324
LK001095,Baltimore F&S,52
LK001095,Fontana,209
LK001095,Great Lakes CC,784
LK001095,Houston F&S,1508
LK001095,Sacramento Main,264
LK001095,Seattle F&S,13
LK001096,Atlanta F&S,45
LK001096,Baltimore F&S,15
LK001096,Fontana,18
LK001096,Great Lakes CC,72
LK001096,Houston F&S,371
LK001096,Linden,125
LK001096,Sacramento Main,331
LK001096,Tampa F&S,25
LK001097,Fontana,24
LK001097,Great Lakes CC,52
LK001097,Houston F&S,486
LK001097,Linden,5
LK001097,Sacramento Main,150
LK001097,Seattle F&S,6
LK001098,Baltimore F&S,129
LK001098,Edmonton F&S,265
LK001098,Fontana,354
LK001098,Great Lakes CC,903
LK001098,Houston F&S,5445
LK001098,Linden,1
LK001098,Sacramento Main,692
LK001098,Seattle F&S,26
LK001098,Vancouver F&S,84
LK001099,Atlanta F&S,180
LK001099,Baltimore F&S,230
LK001099,Fontana,108
LK001099,Great Lakes CC,543
LK001099,Houston F&S,2472
LK001099,Linden,79
LK001099,Sacramento Main,224
LK001099,Seattle F&S,15
LK001099,USD Region Offices,24
LK001100,Baltimore F&S,48
LK001100,Edmonton F&S,217
LK001100,Fontana,7
LK001100,Great Lakes CC,16
LK001100,Houston F&S,129
LK001100,Sacramento Main,577
LK001101,Baltimore F&S,1003
LK001101,Edmonton F&S,39
LK001101,Fontana,438
LK001101,Great Lakes CC,1275
LK001101,Houston F&S,2233
LK001101,Linden,887
LK001101,Sacramento Main,93
LK001102,Baltimore F&S,475
LK001102,Edmonton F&S,490
LK001102,Fontana,119
LK001102,Great Lakes CC,175
LK001102,Houston F&S,2179
LK001102,Linden,6
LK001102,Sacramento Main,1184
LK001102,Seattle F&S,2
LK001102,USD Region Offices,124
LK001102,Vancouver F&S,38
LK001104,Baltimore F&S,112
LK001104,Fontana,66
LK001104,Great Lakes CC,71
LK001104,Houston F&S,2633
LK001104,Sacramento Main,88
LK001106,Baltimore F&S,62
LK001106,Edmonton F&S,82
LK001106,Fontana,1
LK001106,Great Lakes CC,12
LK001106,Houston F&S,469
LK001106,Sacramento Main,8
LK001106,USD Region Offices,64
LK001120,Baltimore F&S,36
LK001120,Houston F&S,394
LK001120,USD Region Offices,666
LK001124,Baltimore F&S,79
LK001124,Edmonton F&S,589
LK001124,Great Lakes CC,455
LK001124,Houston F&S,1498
LK001124,Linden,48
LK001124,Sacramento Main,170
LK001124,Vancouver F&S,342
LK001142,Edmonton F&S,449
LK001142,Fontana,48
LK001142,Great Lakes CC,360
LK001142,Houston F&S,1269
LK001142,Linden,80
LK001142,Sacramento Main,361
LK001142,Vancouver F&S,121
LK001200,Great Lakes CC,8
LK001200,Houston F&S,190
LK001200,Linden,4
LK001200,Sacramento Main,3
LK00360W,Baltimore F&S,1
LK00360W,Houston F&S,50
LK00360W,Linden,1
LK008100,Houston F&S,186
LK02360N,Houston F&S,12
LK02360N,Sacramento Main,22
LK02390X,Houston F&S,23
LK02450N,Houston F&S,35
LK02450N,Sacramento Main,28
LK02450N,USD Region Offices,65
LK02490X,Houston F&S,48
LK02490X,Sacramento Main,25
LK02490X,USD Region Offices,4
LK030062,Baltimore F&S,5
LK030062,Edmonton F&S,23
LK030062,Fontana,1
LK030062,Houston F&S,40
LK030062,Sacramento Main,9
LK030062,USD Region Offices,4
LK030062,Vancouver F&S,8
LK030064,Baltimore F&S,4
LK030064,Great Lakes CC,2
LK030064,Houston F&S,34
LK030064,Sacramento Main,8
LK030064,Seattle F&S,3
LK030064,USD Region Offices,11
LK030064,Vancouver F&S,6
LK030076,Baltimore F&S,42
LK030076,Houston F&S,245
LK030076,Sacramento Main,42
LK030076,USD Region Offices,1
LK030076E,Great Lakes CC,129
LK030076E,Houston F&S,106
LK030076E,Sacramento Main,80
LK030076E,USD Region Offices,178
LK030078,Baltimore F&S,51
LK030078,Edmonton F&S,138
LK030078,Fontana,29
LK030078,Great Lakes CC,64
LK030078,Houston F&S,456
LK030078,Sacramento Main,33
LK030078,USD Region Offices,38
LK030078,Vancouver F&S,14
LK030080,Baltimore F&S,32
LK030080,Edmonton F&S,61
LK030080,Fontana,8
LK030080,Great Lakes CC,46
LK030080,Houston F&S,309
LK030080,Sacramento Main,33
LK030080,USD Region Offices,32
LK030080,Vancouver F&S,25
LK030080F,Great Lakes CC,15
LK030080F,Houston F&S,40
LK031200,Baltimore F&S,178
LK031200,Edmonton F&S,42
LK031200,Fontana,4
LK031200,Great Lakes CC,61
LK031200,Houston F&S,340
LK031200,Sacramento Main,77
LK031200,USD Region Offices,104
LK031200,Vancouver F&S,39
LK031800,Baltimore F&S,34
LK031800,Edmonton F&S,25
LK031800,Fontana,5
LK031800,Great Lakes CC,145
LK031800,Houston F&S,330
LK031800,Sacramento Main,87
LK031800,USD Region Offices,181
LK031800,Vancouver F&S,22
LK032400,Baltimore F&S,120
LK032400,Edmonton F&S,92
LK032400,Fontana,5
LK032400,Great Lakes CC,164
LK032400,Houston F&S,625
LK032400,Sacramento Main,148
LK032400,USD Region Offices,271
LK032400,Vancouver F&S,35
LK033600,Baltimore F&S,55
LK033600,Edmonton F&S,106
LK033600,Fontana,10
LK033600,Great Lakes CC,53
LK033600,Houston F&S,471
LK033600,Linden,4
LK033600,Sacramento Main,198
LK033600,USD Region Offices,218
LK033600,Vancouver F&S,48
LK034800,Baltimore F&S,300
LK034800,Edmonton F&S,107
LK034800,Great Lakes CC,253
LK034800,Houston F&S,1625
LK034800,Sacramento Main,487
LK034800,USD Region Offices,388
LK034800,Vancouver F&S,208
LK040020,Houston F&S,176
LK040020,Sacramento Main,16
LK040020,USD Region Offices,198
LK040050,Fontana,4
LK040050,Great Lakes CC,6
LK040050,USD Region Offices,30
LK040050A,Houston F&S,28
LK040062,Baltimore F&S,7
LK040062,Edmonton F&S,25
LK040062,Great Lakes CC,5
LK040062,Houston F&S,39
LK040062,Sacramento Main,45
LK040062,USD Region Offices,52
LK040062,Vancouver F&S,10
LK040064,Baltimore F&S,12
LK040064,Edmonton F&S,14
LK040064,Great Lakes CC,18
LK040064,Houston F&S,19
LK040064,Sacramento Main,31
LK040064,USD Region Offices,18
LK040064,Vancouver F&S,1
LK040076,Baltimore F&S,30
LK040076,Fontana,2
LK040076,Houston F&S,439
LK040076,Sacramento Main,224
LK040076E,Fontana,7
LK040076E,Great Lakes CC,79
LK040076E,Houston F&S,121
LK040076E,Sacramento Main,369
LK040076E,USD Region Offices,230
LK040078,Baltimore F&S,48
LK040078,Edmonton F&S,83
LK040078,Fontana,11
LK040078,Great Lakes CC,139
LK040078,Houston F&S,902
LK040078,Sacramento Main,255
LK040078,USD Region Offices,48
LK040078,Vancouver F&S,12
LK040080,Baltimore F&S,23
LK040080,Edmonton F&S,58
LK040080,Fontana,6
LK040080,Great Lakes CC,68
LK040080,Houston F&S,399
LK040080,Sacramento Main,94
LK040080,USD Region Offices,104
LK040080,Vancouver F&S,22
LK040080F,Great Lakes CC,40
LK040080F,Houston F&S,48
LK040080F,USD Region Offices,4
LK041200,Baltimore F&S,181
LK041200,Edmonton F&S,182
LK041200,Great Lakes CC,210
LK041200,Houston F&S,626
LK041200,Sacramento Main,255
LK041200,Seattle F&S,1
LK041200,USD Region Offices,57
LK041200,Vancouver F&S,16
LK041800,Baltimore F&S,134
LK041800,Edmonton F&S,186
LK041800,Great Lakes CC,169
LK041800,Houston F&S,532
LK041800,Linden,2
LK041800,Sacramento Main,260
LK041800,USD Region Offices,172
LK042400,Atlanta F&S,48
LK042400,Baltimore F&S,224
LK042400,Edmonton F&S,96
LK042400,Great Lakes CC,51
LK042400,Houston F&S,710
LK042400,Sacramento Main,387
LK042400,Tampa F&S,8
LK042400,USD Region Offices,159
LK042400,Vancouver F&S,16
LK043600,Baltimore F&S,300
LK043600,Edmonton F&S,209
LK043600,Fontana,35
LK043600,Great Lakes CC,144
LK043600,Houston F&S,457
LK043600,Sacramento Main,338
LK043600,Seattle F&S,1
LK043600,USD Region Offices,256
LK043600,Vancouver F&S,80
LK04360N,Baltimore F&S,2
LK04360N,Great Lakes CC,42
LK04360N,Houston F&S,13
LK04360N,Sacramento Main,2
LK04360N,USD Region Offices,33
LK04390X,Great Lakes CC,42
LK04390X,Houston F&S,13
LK04390X,Sacramento Main,1
LK04390X,USD Region Offices,2
LK04450N,Great Lakes CC,28
LK04450N,Houston F&S,155
LK04450N,Sacramento Main,54
LK04450N,USD Region Offices,9
LK044800,Atlanta F&S,54
LK044800,Baltimore F&S,424
LK044800,Edmonton F&S,562
LK044800,Fontana,14
LK044800,Great Lakes CC,292
LK044800,Houston F&S,1567
LK044800,Sacramento Main,1003
LK044800,Tampa F&S,69
LK044800,USD Region Offices,644
LK044800,Vancouver F&S,38
LK04490X,Great Lakes CC,40
LK04490X,Houston F&S,146
LK04490X,Sacramento Main,18
LK04490X,USD Region Offices,12
LK050020,Great Lakes CC,90
LK050020,Houston F&S,278
LK050020,USD Region Offices,278
LK050030,Baltimore F&S,9
LK050030,Great Lakes CC,19
LK050030,USD Region Offices,71
LK050050,USD Region Offices,7
LK050050A,Great Lakes CC,4
LK050062,Baltimore F&S,5
LK050062,Great Lakes CC,13
LK050062,Houston F&S,34
LK050062,Sacramento Main,14
LK050062,USD Region Offices,72
LK050062,Vancouver F&S,12
LK050064,Baltimore F&S,5
LK050064,Edmonton F&S,6
LK050064,Great Lakes CC,22
LK050064,Houston F&S,47
LK050064,Sacramento Main,17
LK050064,USD Region Offices,10
LK050064,Vancouver F&S,3
LK050076,Baltimore F&S,54
LK050076,Fontana,24
LK050076,Houston F&S,712
LK050076,Sacramento Main,63
LK050076,USD Region Offices,1
LK050076E,Great Lakes CC,193
LK050076E,Houston F&S,91
LK050076E,Sacramento Main,8
LK050076E,USD Region Offices,220
LK050078,Baltimore F&S,42
LK050078,Edmonton F&S,179
LK050078,Fontana,15
LK050078,Great Lakes CC,45
LK050078,Houston F&S,666
LK050078,Sacramento Main,174
LK050078,Seattle F&S,14
LK050078,USD Region Offices,67
LK050078,Vancouver F&S,37
LK050080,Baltimore F&S,24
LK050080,Edmonton F&S,112
LK050080,Fontana,7
LK050080,Great Lakes CC,68
LK050080,Houston F&S,507
LK050080,Sacramento Main,41
LK050080,USD Region Offices,1
LK050080,Vancouver F&S,28
LK050080F,Great Lakes CC,31
LK050080F,Houston F&S,104
LK051200,Baltimore F&S,266
LK051200,Edmonton F&S,175
LK051200,Fontana,4
LK051200,Great Lakes CC,58
LK051200,Houston F&S,692
LK051200,Sacramento Main,166
LK051200,USD Region Offices,103
LK051200,Vancouver F&S,14
LK051800,Baltimore F&S,156
LK051800,Edmonton F&S,140
LK051800,Great Lakes CC,104
LK051800,Houston F&S,798
LK051800,Sacramento Main,135
LK051800,USD Region Offices,97
LK051800,Vancouver F&S,10
LK052400,Baltimore F&S,146
LK052400,Edmonton F&S,132
LK052400,Fontana,2
LK052400,Great Lakes CC,127
LK052400,Houston F&S,781
LK052400,Linden,2
LK052400,Sacramento Main,307
LK052400,USD Region Offices,189
LK052400,Vancouver F&S,62
LK053600,Baltimore F&S,25
LK053600,Edmonton F&S,234
LK053600,Fontana,2
LK053600,Great Lakes CC,115
LK053600,Houston F&S,690
LK053600,Linden,6
LK053600,Sacramento Main,347
LK053600,Seattle F&S,3
LK053600,USD Region Offices,116
LK053600,Vancouver F&S,68
LK054800,Atlanta F&S,56
LK054800,Baltimore F&S,402
LK054800,Edmonton F&S,307
LK054800,Fontana,1
LK054800,Great Lakes CC,404
LK054800,Houston F&S,3096
LK054800,Sacramento Main,757
LK054800,Seattle F&S,26
LK054800,USD Region Offices,1340
LK054800,Vancouver F&S,356
LK06360N,Baltimore F&S,2
LK06360N,Great Lakes CC,1
LK06360N,Houston F&S,25
LK06360N,Sacramento Main,30
LK06360N,USD Region Offices,38
LK06390X,Houston F&S,22
LK06390X,Sacramento Main,8
LK06390X,USD Region Offices,21
LK06450N,Great Lakes CC,82
LK06450N,Houston F&S,376
LK06450N,Sacramento Main,54
LK06450N,Seattle F&S,2
LK06450N,USD Region Offices,269
LK06490X,Great Lakes CC,78
LK06490X,Houston F&S,345
LK06490X,Sacramento Main,36
LK06490X,Seattle F&S,2
LK06490X,USD Region Offices,104
LK08360N,Baltimore F&S,28
LK08360N,Sacramento Main,29
LK08360N,USD Region Offices,54
LK08390X,Houston F&S,42
LK08390X,Sacramento Main,21
LK08390X,USD Region Offices,26
LK08450N,Great Lakes CC,12
LK08450N,Houston F&S,141
LK08450N,Sacramento Main,335
LK08450N,USD Region Offices,97
LK08490X,Great Lakes CC,12
LK08490X,Houston F&S,166
LK08490X,Sacramento Main,160
LK08490X,USD Region Offices,128
LK090050A,Fontana,4
LK090050A,Great Lakes CC,10
LK090050A,Houston F&S,24
LK090050A,USD Region Offices,17
LK090062,Baltimore F&S,53
LK090062,Edmonton F&S,16
LK090062,Fontana,1
LK090062,Great Lakes CC,16
LK090062,Houston F&S,68
LK090062,Sacramento Main,16
LK090062,Seattle F&S,3
LK090062,USD Region Offices,31
LK090062,Vancouver F&S,4
LK090064,Baltimore F&S,85
LK090064,Edmonton F&S,9
LK090064,Great Lakes CC,16
LK090064,Houston F&S,109
LK090064,Sacramento Main,8
LK090064,USD Region Offices,57
LK090064,Vancouver F&S,6
LK090076,Baltimore F&S,63
LK090076,Fontana,47
LK090076,Great Lakes CC,5
LK090076,Houston F&S,343
LK090076,Sacramento Main,134
LK090076,USD Region Offices,3
LK090076E,Great Lakes CC,97
LK090076E,Houston F&S,248
LK090076E,Sacramento Main,234
LK090076E,USD Region Offices,26
LK090078,Baltimore F&S,82
LK090078,Edmonton F&S,234
LK090078,Fontana,12
LK090078,Great Lakes CC,143
LK090078,Houston F&S,1006
LK090078,Sacramento Main,388
LK090078,Seattle F&S,2
LK090078,Tampa F&S,105
LK090078,USD Region Offices,24
LK090078,Vancouver F&S,73
LK090080,Baltimore F&S,93
LK090080,Edmonton F&S,93
LK090080,Fontana,86
LK090080,Great Lakes CC,120
LK090080,Houston F&S,761
LK090080,Sacramento Main,28
LK090080,Seattle F&S,1
LK090080,USD Region Offices,73
LK090080,Vancouver F&S,68
LK090080F,Great Lakes CC,100
LK090080F,Houston F&S,290
LK090080F,Sacramento Main,39
LK090080F,USD Region Offices,35
LK091200,Baltimore F&S,127
LK091200,Edmonton F&S,169
LK091200,Fontana,11
LK091200,Great Lakes CC,309
LK091200,Houston F&S,701
LK091200,Sacramento Main,221
LK091200,Seattle F&S,7
LK091200,USD Region Offices,32
LK091200,Vancouver F&S,19
LK091800,Baltimore F&S,274
LK091800,Edmonton F&S,174
LK091800,Fontana,8
LK091800,Great Lakes CC,263
LK091800,Houston F&S,1172
LK091800,Sacramento Main,208
LK091800,USD Region Offices,97
LK091800,Vancouver F&S,44
LK092400,Baltimore F&S,340
LK092400,Edmonton F&S,292
LK092400,Fontana,11
