ItemCode,Branch,InventoryQuantity
4362,Great Lakes CC,470
4362,Houston F&S,1088
4362,Montreal F&S,1952
4362,Sacramento Main,336
4362,Seattle F&S,14366
4362,Tampa F&S,41844
4362,Toronto F&S,18356
4362,USD Region Offices,560
4362,Vancouver F&S,704
4363,Atlanta F&S,11035
4363,Baltimore F&S,124
4363,Edmonton F&S,1750
4363,Fontana,2064
4363,Great Lakes CC,599
4363,Houston F&S,1088
4363,Montreal F&S,7112
4363,Sacramento Main,1206
4363,Seattle F&S,14960
4363,Tampa F&S,47680
4363,Toronto F&S,46633
4363,USD Region Offices,1000
4363,Vancouver F&S,704
4364,Atlanta F&S,6609
4364,Baltimore F&S,4691
4364,Edmonton F&S,1888
4364,Fontana,2795
4364,Great Lakes CC,467
4364,Houston F&S,1788
4364,Montreal F&S,6176
4364,Sacramento Main,1942
4364,Seattle F&S,9022
4364,Tampa F&S,40114
4364,Toronto F&S,11904
4364,Vancouver F&S,704
4365,Baltimore F&S,1368
4365,Great Lakes CC,3531
4365,Montreal F&S,2301
4365,Seattle F&S,2439
4366,Atlanta F&S,1950
4366,Baltimore F&S,1458
4367,Baltimore F&S,59
4367,Edmonton F&S,659
4367,Toronto F&S,214
4369,Fontana,173
4369,Seattle F&S,35
4369,USD Region Offices,100
437,Atlanta F&S,56
437,Edmonton F&S,359
437,Houston F&S,3208
437,Montreal F&S,5472
437,Tampa F&S,16
437,Toronto F&S,3268
437,USD Region Offices,52
437,Vancouver F&S,400
438,Toronto F&S,383
4381,Atlanta F&S,4268
4381,Baltimore F&S,4824
4381,Edmonton F&S,3000
4381,Fontana,38640
4381,Houston F&S,39760
4381,Montreal F&S,7200
4381,Seattle F&S,23890
4381,Tampa F&S,60220
4381,Toronto F&S,58176
4381,Vancouver F&S,3100
439,Fontana,41
439,Houston F&S,36
439,Seattle F&S,27
440,Atlanta F&S,31
446000,Toronto F&S,2
446033,Toronto F&S,2
446044,Toronto F&S,1
446055,Toronto F&S,3
448000,Toronto F&S,178
448010,Toronto F&S,40
448227,Toronto F&S,33
45,Toronto F&S,82
450021US,Baltimore F&S,18
450021US,Linden,36
45004X03,Fontana,122
45004X03,Great Lakes CC,62
45004X03,Houston F&S,753
45004X03,Linden,13
45004X03,Sacramento Main,1449
45004X03,Seattle F&S,523
45004X03,Tampa F&S,14
45004X04,Atlanta F&S,33
45004X04,Baltimore F&S,1
45004X04,Fontana,1148
45004X04,Great Lakes CC,245
45004X04,Houston F&S,6180
45004X04,Linden,178
45004X04,Sacramento Main,956
45004X04,Seattle F&S,1267
45004X04,Tampa F&S,185
45004X04,USD Region Offices,24
45004X04,Vancouver F&S,359
45004X05,Atlanta F&S,33
45004X05,Edmonton F&S,1382
45004X05,Fontana,530
45004X05,Great Lakes CC,544
45004X05,Houston F&S,6838
45004X05,Linden,88
45004X05,Sacramento Main,1946
45004X05,Seattle F&S,1743
45004X05,Tampa F&S,47
45004X05,USD Region Offices,16
45004X05,Vancouver F&S,1757
45004X06,Atlanta F&S,43
45004X06,Baltimore F&S,6
45004X06,Edmonton F&S,3879
45004X06,Fontana,1666
45004X06,Great Lakes CC,1760
45004X06,Houston F&S,10775
45004X06,Linden,520
45004X06,Sacramento Main,1801
45004X06,Seattle F&S,3464
45004X06,Tampa F&S,220
45004X06,USD Region Offices,15642
45004X06,Vancouver F&S,4258
45004X07,Atlanta F&S,48
45004X07,Edmonton F&S,3946
45004X07,Fontana,992
45004X07,Great Lakes CC,403
45004X07,Houston F&S,3761
45004X07,Linden,101
45004X07,Sacramento Main,2492
45004X07,Seattle F&S,1709
45004X07,Tampa F&S,194
45004X07,USD Region Offices,8164
45004X07,Vancouver F&S,3881
45004X08,Atlanta F&S,68
45004X08,Baltimore F&S,49
45004X08,Edmonton F&S,2458
45004X08,Fontana,1407
45004X08,Great Lakes CC,1780
45004X08,Houston F&S,4376
45004X08,Linden,1653
45004X08,Sacramento Main,3802
45004X08,Seattle F&S,2458
45004X08,Tampa F&S,252
45004X08,USD Region Offices,14048
45004X08,Vancouver F&S,7392
45004X09,Atlanta F&S,92
45004X09,Baltimore F&S,74
45004X09,Fontana,796
45004X09,Great Lakes CC,838
45004X09,Houston F&S,4304
45004X09,Linden,249
45004X09,Sacramento Main,2407
45004X09,Seattle F&S,2250
45004X09,Tampa F&S,148
45004X09,Toronto F&S,991
45004X09,USD Region Offices,1457
45004X09,Vancouver F&S,4144
45004X10,Atlanta F&S,78
45004X10,Baltimore F&S,5
45004X10,Fontana,3742
45004X10,Great Lakes CC,1608
45004X10,Houston F&S,3894
45004X10,Linden,3000
45004X10,Sacramento Main,2845
45004X10,Seattle F&S,2011
45004X10,Tampa F&S,521
45004X10,USD Region Offices,4733
45004X10,Vancouver F&S,8522
45004X105,Atlanta F&S,34
45004X105,Great Lakes CC,4
45004X105,Houston F&S,560
45004X105,Vancouver F&S,1241
45004X11,Atlanta F&S,8
45004X11,Edmonton F&S,86
45004X11,Fontana,500
45004X11,Great Lakes CC,641
45004X11,Houston F&S,1025
45004X11,Linden,1175
45004X11,Sacramento Main,604
45004X11,Seattle F&S,1514
45004X11,Tampa F&S,95
45004X11,USD Region Offices,2618
45004X11,Vancouver F&S,3133
45004X12,Atlanta F&S,84
45004X12,Baltimore F&S,12
45004X12,Edmonton F&S,247
45004X12,Fontana,1782
45004X12,Great Lakes CC,1079
45004X12,Houston F&S,2384
45004X12,Linden,2375
45004X12,Sacramento Main,2778
45004X12,Seattle F&S,3372
45004X12,Tampa F&S,1107
45004X12,Vancouver F&S,5277
45004X13,Atlanta F&S,122
45004X13,Edmonton F&S,1
45004X13,Fontana,107
45004X13,Great Lakes CC,470
45004X13,Houston F&S,328
45004X13,Linden,511
45004X13,Sacramento Main,826
45004X13,Seattle F&S,577
45004X13,Tampa F&S,9
45004X13,USD Region Offices,362
45004X13,Vancouver F&S,1025
45004X14,Atlanta F&S,547
45004X14,Baltimore F&S,4
45004X14,Edmonton F&S,91
45004X14,Fontana,740
45004X14,Great Lakes CC,1353
45004X14,Houston F&S,3161
45004X14,Linden,2581
45004X14,Sacramento Main,2409
45004X14,Seattle F&S,2220
45004X14,Tampa F&S,332
45004X14,USD Region Offices,872
45004X14,Vancouver F&S,2597
45004X15,Atlanta F&S,20
45004X15,Fontana,65
45004X15,Great Lakes CC,469
45004X15,Houston F&S,243
45004X15,Linden,75
45004X15,Sacramento Main,722
45004X15,Seattle F&S,574
45004X15,Tampa F&S,10
45004X15,USD Region Offices,100
45004X15,Vancouver F&S,68
45004X16,Atlanta F&S,268
45004X16,Baltimore F&S,1
45004X16,Edmonton F&S,54
45004X16,Fontana,709
45004X16,Great Lakes CC,530
45004X16,Houston F&S,1500
45004X16,Linden,473
45004X16,Sacramento Main,674
45004X16,Seattle F&S,478
45004X16,Tampa F&S,379
45004X16,USD Region Offices,14
45004X16,Vancouver F&S,1149
45004X17,Atlanta F&S,20
45004X17,Fontana,31
45004X17,Great Lakes CC,122
45004X17,Houston F&S,280
45004X17,Linden,1
45004X17,Sacramento Main,519
45004X17,Seattle F&S,143
45004X17,Tampa F&S,23
45004X17,USD Region Offices,130
45004X17,Vancouver F&S,26
45004X18,Atlanta F&S,360
45004X18,Baltimore F&S,41
45004X18,Fontana,194
45004X18,Great Lakes CC,400
45004X18,Houston F&S,638
45004X18,Linden,585
45004X18,Sacramento Main,728
45004X18,Seattle F&S,680
45004X18,Tampa F&S,117
45004X18,Vancouver F&S,267
45004X19,Atlanta F&S,16
45004X19,Fontana,34
45004X19,Great Lakes CC,9
45004X19,Houston F&S,95
45004X19,Linden,24
45004X19,Sacramento Main,339
45004X19,Seattle F&S,161
45004X19,USD Region Offices,14
45004X20,Atlanta F&S,20
45004X20,Fontana,6
45004X20,Great Lakes CC,227
45004X20,Houston F&S,235
45004X20,Linden,232
45004X20,Sacramento Main,536
45004X20,Seattle F&S,202
45004X20,Tampa F&S,10
45004X20,USD Region Offices,4
45004X20,Vancouver F&S,119
45004X21,Atlanta F&S,4
45004X21,Fontana,6
45004X21,Great Lakes CC,20
45004X21,Houston F&S,108
45004X21,Linden,3
45004X21,Sacramento Main,7
45004X21,Seattle F&S,4
45004X21,USD Region Offices,36
45004X21,Vancouver F&S,8
45004X22,Atlanta F&S,226
45004X22,Great Lakes CC,60
45004X22,Houston F&S,672
45004X22,Linden,300
45004X22,Sacramento Main,227
45004X22,Seattle F&S,319
45004X22,Vancouver F&S,40
45004X23,Great Lakes CC,32
45004X23,Houston F&S,33
45004X23,Sacramento Main,22
45004X24,Atlanta F&S,52
45004X24,Great Lakes CC,24
45004X24,Houston F&S,97
45004X24,Linden,2
45004X24,Sacramento Main,8
45004X24,Seattle F&S,26
45004X24,USD Region Offices,3
45004X24,Vancouver F&S,22
45004X25,Houston F&S,2
45004X28,Houston F&S,12
45010,Houston F&S,284
45010,Seattle F&S,120
45017,Atlanta F&S,1350
45017,Baltimore F&S,1311
45017,Edmonton F&S,2973
45017,Fontana,6505
45017,Great Lakes CC,19461
45017,Houston F&S,45687
45017,Linden,36355
45017,Sacramento Main,41716
45017,Seattle F&S,16483
45017,Tampa F&S,3986
45017,Vancouver F&S,46459
45017U,Sacramento Main,8674
450617,Toronto F&S,8
450764,Toronto F&S,2
450786,Toronto F&S,2
450X3,Edmonton F&S,52
450X3,Great Lakes CC,468
450X3,Houston F&S,366
450X3,Linden,208
450X3,Sacramento Main,3213
450X3,Seattle F&S,12664
450X3,Vancouver F&S,8960
450X7,Sacramento Main,786
451817USXF,Baltimore F&S,17
451817USXF,Linden,63
451817USXF,USD Region Offices,62
451817USXFJ,Baltimore F&S,28
451817USXFJ,Great Lakes CC,33
451817USXFJ,Linden,66
451817USXFJ,USD Region Offices,8
451817USXJ,Baltimore F&S,19
451817USXJ,Great Lakes CC,31
451817USXJ,Linden,67
451817USXJ,USD Region Offices,24
451975US,USD Region Offices,16
452,USD Region Offices,800
452053,Toronto F&S,4
453,Seattle F&S,62
453437,Toronto F&S,2
4537,Baltimore F&S,70
4537,Edmonton F&S,714
4537,Fontana,1056
4537,Great Lakes CC,1
4537,Linden,200
4537,Sacramento Main,70
4537,Seattle F&S,2038
4537,Toronto F&S,250
4537,Vancouver F&S,488
4538,Baltimore F&S,693
4538,Edmonton F&S,1837
4538,Fontana,1902
4538,Houston F&S,427
4538,Linden,45
4538,Sacramento Main,299
4538,Seattle F&S,1368
4538,Vancouver F&S,334
4539,Baltimore F&S,59
4539,Edmonton F&S,1165
4539,Fontana,681
4539,Houston F&S,186
4539,Linden,179
4539,Sacramento Main,131
4539,Seattle F&S,801
4539,Vancouver F&S,511
4541,Edmonton F&S,5
4541,Montreal F&S,16
4541,Seattle F&S,4
4541,Toronto F&S,149
4542,Edmonton F&S,3795
4542,Fontana,3101
4542,Houston F&S,2988
4542,Sacramento Main,264
4542,Seattle F&S,632
4542,USD Region Offices,3734
4542,Vancouver F&S,676
456,Atlanta F&S,28
456,Baltimore F&S,40
456,Fontana,8
456,Houston F&S,30
457,Atlanta F&S,469
457,Baltimore F&S,332
457,Fontana,65
457,Houston F&S,178
457,Sacramento Main,82
457,Seattle F&S,27
457,Tampa F&S,903
457,USD Region Offices,10
458,Atlanta F&S,1718
458,Baltimore F&S,560
458,Fontana,1775
458,Great Lakes CC,25
458,Houston F&S,351
458,Sacramento Main,92
458,Seattle F&S,19
458,Tampa F&S,1279
458,USD Region Offices,42
458175,Toronto F&S,12
458197,Toronto F&S,4
458201,Toronto F&S,9
458223,Toronto F&S,5
458245,Toronto F&S,2
459,Atlanta F&S,1445
459,Baltimore F&S,998
459,Fontana,164
459,Great Lakes CC,100
459,Houston F&S,309
459,Sacramento Main,96
459,Seattle F&S,99
459,Tampa F&S,1641
459,USD Region Offices,50
46,Fontana,5
460,Atlanta F&S,42
460,Baltimore F&S,187
460,Houston F&S,377
46001X03,Edmonton F&S,50
46001X03,Great Lakes CC,2
46001X03,Houston F&S,300
46001X03,Sacramento Main,380
46001X03,Seattle F&S,100
46001X04,Edmonton F&S,28
46001X04,Fontana,102
46001X04,Great Lakes CC,91
46001X04,Houston F&S,55
46001X04,Linden,54
46001X04,Sacramento Main,143
46001X04,Seattle F&S,214
46001X04,Tampa F&S,8
46001X04,USD Region Offices,16
46001X05,Fontana,15
46001X05,Great Lakes CC,17
46001X05,Houston F&S,146
46001X05,Linden,46
46001X05,Seattle F&S,207
46001X06,Baltimore F&S,4
46001X06,Edmonton F&S,781
46001X06,Fontana,1047
46001X06,Great Lakes CC,470
46001X06,Houston F&S,571
46001X06,Linden,201
46001X06,Sacramento Main,443
46001X06,Seattle F&S,759
46001X06,Tampa F&S,149
46001X06,USD Region Offices,79
46001X06,Vancouver F&S,617
46001X07,Fontana,35
46001X07,Great Lakes CC,87
46001X07,Houston F&S,183
46001X07,Linden,13
46001X07,Tampa F&S,12
46001X07,USD Region Offices,1018
46001X07,Vancouver F&S,23
46001X08,Baltimore F&S,1
46001X08,Edmonton F&S,736
46001X08,Fontana,821
46001X08,Great Lakes CC,538
46001X08,Houston F&S,898
46001X08,Linden,696
46001X08,Sacramento Main,819
46001X08,Seattle F&S,499
46001X08,Tampa F&S,258
46001X08,USD Region Offices,800
46001X08,Vancouver F&S,980
46001X09,Fontana,82
46001X09,Great Lakes CC,7
46001X09,Houston F&S,321
46001X09,Linden,74
46001X09,Tampa F&S,1
46001X09,USD Region Offices,422
46001X10,Edmonton F&S,784
46001X10,Fontana,895
46001X10,Great Lakes CC,574
46001X10,Houston F&S,867
46001X10,Linden,572
46001X10,Sacramento Main,337
46001X10,Seattle F&S,406
46001X10,Tampa F&S,107
46001X10,USD Region Offices,264
46001X10,Vancouver F&S,1681
46001X11,Fontana,12
46001X11,Great Lakes CC,63
46001X11,Houston F&S,99
46001X11,Linden,84
46001X11,USD Region Offices,2
46001X12,Baltimore F&S,2
46001X12,Edmonton F&S,921
46001X12,Fontana,1734
46001X12,Great Lakes CC,774
46001X12,Houston F&S,2506
46001X12,Linden,1480
46001X12,Sacramento Main,335
46001X12,Seattle F&S,426
46001X12,Tampa F&S,195
46001X12,USD Region Offices,208
46001X12,Vancouver F&S,3355
46001X13,Great Lakes CC,154
46001X13,Houston F&S,104
46001X13,Linden,45
46001X13,USD Region Offices,168
46001X13,Vancouver F&S,84
46001X14,Baltimore F&S,4
46001X14,Edmonton F&S,14
46001X14,Fontana,218
46001X14,Great Lakes CC,206
46001X14,Houston F&S,194
46001X14,Linden,186
46001X14,Sacramento Main,42
46001X14,Seattle F&S,38
46001X14,USD Region Offices,42
46001X14,Vancouver F&S,249
46001X15,Great Lakes CC,1
46001X15,Houston F&S,6
46001X15,Seattle F&S,3
46001X15,USD Region Offices,2
46001X15,Vancouver F&S,53
46001X16,Edmonton F&S,804
46001X16,Fontana,701
46001X16,Great Lakes CC,337
46001X16,Houston F&S,1270
46001X16,Linden,1065
46001X16,Sacramento Main,383
46001X16,Seattle F&S,191
46001X16,Tampa F&S,101
46001X16,USD Region Offices,74
46001X16,Vancouver F&S,1727
46001X17,Fontana,3
46001X17,Houston F&S,8
46001X17,Sacramento Main,2
46001X17,USD Region Offices,2
46001X18,Edmonton F&S,13
46001X18,Fontana,12
46001X18,Great Lakes CC,10
46001X18,Houston F&S,8
46001X18,Linden,4
46001X18,Sacramento Main,33
46001X18,Seattle F&S,6
46001X18,USD Region Offices,4
46001X18,Vancouver F&S,2
46001X20,Edmonton F&S,2
46001X20,Fontana,105
46001X20,Great Lakes CC,3
46001X20,Houston F&S,97
46001X20,Linden,2
46001X20,Sacramento Main,29
46001X20,Seattle F&S,14
46001X20,Tampa F&S,19
46001X20,USD Region Offices,6
46001X20,Vancouver F&S,26
46001X21,Linden,16
46001X21,USD Region Offices,1
46001X24,Houston F&S,7
46001X32,Great Lakes CC,30
461,Atlanta F&S,6521
461,Baltimore F&S,2748
461,Fontana,238
461,Houston F&S,2109
461,Sacramento Main,269
461,Seattle F&S,47
461,Tampa F&S,4756
461,USD Region Offices,178
462,Atlanta F&S,23723
462,Baltimore F&S,13584
462,Fontana,1760
462,Great Lakes CC,125
462,Houston F&S,5490
462,Sacramento Main,119
462,Seattle F&S,36
462,Tampa F&S,9960
462,USD Region Offices,488
463,Atlanta F&S,18852
463,Baltimore F&S,16318
463,Fontana,538
463,Great Lakes CC,1252
463,Houston F&S,9633
463,Sacramento Main,453
463,Seattle F&S,41
463,Tampa F&S,8502
463,USD Region Offices,286
4637,Atlanta F&S,100
464,Baltimore F&S,59
464,Tampa F&S,103
464600,Toronto F&S,96
465,Baltimore F&S,25
465,Tampa F&S,149
465,USD Region Offices,52
465410,Baltimore F&S,30
465410,Toronto F&S,6
4655,Toronto F&S,9244
4657,Toronto F&S,14
4658,Atlanta F&S,543
4658,Fontana,4782
4658,Houston F&S,456
4658,Sacramento Main,16
4658,Seattle F&S,1349
4658,Vancouver F&S,144
466,Atlanta F&S,7900
466,Baltimore F&S,5106
466,Fontana,999
466,Great Lakes CC,700
466,Houston F&S,1543
466,Sacramento Main,174
466,Seattle F&S,1121
466,Tampa F&S,7612
4664,Fontana,500
4664,Houston F&S,1800
4664,Seattle F&S,580
4664,Tampa F&S,1500
4665,Atlanta F&S,1042
4665,Houston F&S,444
4665,Seattle F&S,856
4665,Tampa F&S,952
4666,Toronto F&S,2
467,Baltimore F&S,27
467898,Toronto F&S,46
468,Atlanta F&S,3
4683,Toronto F&S,4
469,Atlanta F&S,1388
469,Baltimore F&S,1328
469,Edmonton F&S,514
469,Fontana,700
469,Great Lakes CC,1618
469,Houston F&S,1490
469,Montreal F&S,29
469,Sacramento Main,347
469,Seattle F&S,518
469,Tampa F&S,1066
469,Toronto F&S,1339
469,USD Region Offices,34
469,Vancouver F&S,205
469566,Baltimore F&S,6112
469566,Linden,12
47,Atlanta F&S,6
47,Toronto F&S,62
470002,Baltimore F&S,79
470013,Baltimore F&S,23
470013,Linden,1
470024,Baltimore F&S,69
47003,Edmonton F&S,248
47003,Linden,6
47003,Seattle F&S,25
470035,Baltimore F&S,61
47004,Atlanta F&S,14
47004,Houston F&S,6
47004,Sacramento Main,12
470046,Baltimore F&S,66
470046,Linden,1
47005,Great Lakes CC,11
470057,Baltimore F&S,61
47006,Baltimore F&S,192
47006,Edmonton F&S,723
47006,Fontana,79
47006,Great Lakes CC,191
47006,Houston F&S,769
47006,Linden,141
47006,Sacramento Main,357
47006,Seattle F&S,200
47006,USD Region Offices,1
47006,Vancouver F&S,441
47007,Great Lakes CC,13
47007,Houston F&S,15
47007,Linden,3
47008,Great Lakes CC,11
47008,Linden,9
47008,Sacramento Main,21
47009,Baltimore F&S,199
47009,Edmonton F&S,650
47009,Fontana,43
47009,Great Lakes CC,87
47009,Houston F&S,528
47009,Linden,255
47009,Sacramento Main,436
47009,Seattle F&S,591
47009,Vancouver F&S,403
47010,Fontana,1
47011,Baltimore F&S,89
47011,Edmonton F&S,44
47011,Fontana,2
47011,Great Lakes CC,42
47011,Houston F&S,163
47011,Linden,66
47011,Sacramento Main,29
47011,Seattle F&S,55
47011,Vancouver F&S,223
47012,Houston F&S,2
47012,Sacramento Main,3
47013,Atlanta F&S,71
47013,Baltimore F&S,261
47013,Edmonton F&S,947
47013,Fontana,131
47013,Great Lakes CC,146
47013,Houston F&S,701
47013,Linden,134
47013,Sacramento Main,250
47013,Seattle F&S,523
47013,USD Region Offices,1
47013,Vancouver F&S,438
47016,Atlanta F&S,80
47016,Baltimore F&S,94
47016,Edmonton F&S,690
47016,Fontana,113
47016,Great Lakes CC,14
47016,Houston F&S,536
47016,Linden,108
47016,Sacramento Main,243
47016,Seattle F&S,157
47016,USD Region Offices,2
47016,Vancouver F&S,326
4708,Toronto F&S,41
470881,Baltimore F&S,26
470892,Baltimore F&S,81
470930,Baltimore F&S,128
47100,Atlanta F&S,28
47100,Baltimore F&S,178
47100,Edmonton F&S,1162
47100,Fontana,172
47100,Great Lakes CC,66
47100,Houston F&S,1393
47100,Linden,113
47100,Sacramento Main,170
47100,Seattle F&S,532
47100,USD Region Offices,2
47100,Vancouver F&S,548
47150A,Baltimore F&S,90
47150A,Edmonton F&S,4
47150A,Fontana,12
47150A,Houston F&S,670
47150A,Linden,171
47150A,Sacramento Main,10
47150A,Seattle F&S,71
47150A,USD Region Offices,15
47150B,Baltimore F&S,325
47150B,Houston F&S,690
47150B,Linden,175
47150B,Sacramento Main,50
47150B,Seattle F&S,89
47150B,USD Region Offices,13
47160,Houston F&S,101
47170,Houston F&S,100
47180,Houston F&S,200
472,Atlanta F&S,80
472,Baltimore F&S,593
472,Fontana,53
472,Seattle F&S,37
47200,Edmonton F&S,192
47200,Vancouver F&S,204
473,Baltimore F&S,41
474,Atlanta F&S,31649
474,Baltimore F&S,25494
474,Fontana,7221
474,Great Lakes CC,492
474,Houston F&S,6565
474,Sacramento Main,2677
474,Seattle F&S,3119
474,Tampa F&S,28152
474,USD Region Offices,89
47403,Houston F&S,10
47406,Baltimore F&S,9
47406,Edmonton F&S,51
47406,Fontana,8
47406,Houston F&S,1
47406,Linden,23
47406,Sacramento Main,26
47406,Seattle F&S,69
47406,USD Region Offices,15
47406,Vancouver F&S,20
47409,Atlanta F&S,25
47409,Baltimore F&S,38
47409,Edmonton F&S,36
47409,Houston F&S,74
47409,Seattle F&S,60
47409,USD Region Offices,5
47409,Vancouver F&S,20
47411,Edmonton F&S,5
47413,Atlanta F&S,19
47413,Edmonton F&S,30
47413,Fontana,10
47413,Houston F&S,322
47413,Sacramento Main,73
47413,Seattle F&S,34
47413,USD Region Offices,40
47413,Vancouver F&S,42
47416,Atlanta F&S,4
47416,Edmonton F&S,22
47416,Houston F&S,8
47416,Sacramento Main,10
47416,Seattle F&S,42
47416,USD Region Offices,22
47416,Vancouver F&S,2
475,Atlanta F&S,614
475,Baltimore F&S,2241
475,Fontana,1284
475,Great Lakes CC,1560
475,Houston F&S,190
475,Linden,187
475,Montreal F&S,53
475,Sacramento Main,1190
475,Seattle F&S,1688
475,Tampa F&S,1960
475,Toronto F&S,662
475,Vancouver F&S,492
47506,Edmonton F&S,14
47506,Sacramento Main,1
47506,USD Region Offices,77
47507,Houston F&S,70
47509,Edmonton F&S,18
47509,Houston F&S,206
47509,Linden,20
47509,Sacramento Main,6
47513,Edmonton F&S,14
47513,Houston F&S,124
47513,Sacramento Main,4
47513,USD Region Offices,83
475781,Baltimore F&S,128
475910,Baltimore F&S,3
476,Atlanta F&S,314
476,Baltimore F&S,16006
476,Fontana,2572
476,Great Lakes CC,1758
476,Houston F&S,1167
476,Sacramento Main,767
476,Seattle F&S,2548
476,Tampa F&S,8296
476,USD Region Offices,35
47600,Baltimore F&S,845
47600,Great Lakes CC,652
47600,Houston F&S,5642
47600,Linden,275
47600,Sacramento Main,383
47600,Seattle F&S,528
47600,USD Region Offices,1776
47600,Vancouver F&S,136
4766,Baltimore F&S,174
4766,Edmonton F&S,350
4766,Fontana,2107
4766,Great Lakes CC,15
4766,Houston F&S,122
4766,Linden,5
4766,Sacramento Main,15
4766,Seattle F&S,883
4766,Toronto F&S,24
4767,Fontana,77
4768,Baltimore F&S,51
4768,USD Region Offices,8416
4770,Baltimore F&S,5
4770,Fontana,33
4770,Great Lakes CC,1
47704,Atlanta F&S,19
47704,Houston F&S,24
47704,USD Region Offices,1
47706,Houston F&S,30
47706,USD Region Offices,12
47708,Houston F&S,125
47708,USD Region Offices,103
47710,Atlanta F&S,27
47710,Houston F&S,112
47710,Seattle F&S,62
47710,USD Region Offices,98
47712,Atlanta F&S,27
47712,Houston F&S,16
47712,Seattle F&S,14
47712,USD Region Offices,36
47800,Sacramento Main,928
